"","prey","svspp","seacat","year","CMT","lci.CMT","uci.CMT","mean.cb","lci.cb","uci.cb"
"4621","CLUHAR",73,"FALL",1987,929.259912589555,0.376655829420402,4067.11017051998,0.0256260499339115,1.0553793856235e-05,0.111638111844251
"4622","CLUHAR",73,"FALL",1988,622.295256469746,7.81725267045079e-13,6285.32773797826,0.0137932646121596,1.54760107510022e-17,0.135876482067808
"4623","CLUHAR",73,"FALL",1989,22054.7315152762,6.93064372597967e-05,144147.378119208,0.818008335509899,2.28972409416014e-09,5.11008813551575
"4624","CLUHAR",73,"FALL",1990,12741.0655647663,0.103934134706608,78006.5890412255,0.245060250893883,2.35890580474454e-06,1.81843197438436
"4625","CLUHAR",73,"FALL",1991,9298.80701947568,46.5164775057917,37733.3885613997,0.40117699837155,0.00217328264545423,1.84157905850175
"4626","CLUHAR",73,"FALL",1992,10257.9018533022,7.14811150598228,59341.0676611379,0.418663717574262,0.000363113823902132,3.53203833329834
"4627","CLUHAR",73,"FALL",1993,3537.94822178768,1.74067744013954e-13,47926.6865724406,0.256299778619878,1.24435275815614e-17,2.72669609025601
"4628","CLUHAR",73,"FALL",1994,14780.9675534296,0.0910036850287617,83129.2959823931,0.359228638429553,2.4222273277018e-06,1.66185780180663
"4629","CLUHAR",73,"FALL",1995,6010.94470880965,0.0195933530113277,36285.8109054044,0.198873361830601,6.29869483764195e-07,1.09301678251165
"4630","CLUHAR",73,"FALL",1996,5075.75432531798,0.0055276792056222,62324.4673394552,0.252276280276093,2.89738525821326e-07,2.8584475714058
"4631","CLUHAR",73,"FALL",1997,1820.9399041854,3.14383291381195e-05,9077.6724355169,0.0858244046991043,1.49758135029189e-09,0.412483275931342
"4632","CLUHAR",73,"FALL",1998,2773.97571634784,6.01885352090826,19021.0288245707,0.151024534164822,0.000316737169678181,0.931366007342257
"4633","CLUHAR",73,"FALL",1999,2738.91890089502,1.04328537396322e-05,20778.0358240563,0.101065914859844,3.52541233588266e-10,0.843094382532727
"4634","CLUHAR",73,"FALL",2000,1343.33053037548,0.0088519761062717,12936.5619511899,0.0575644867578946,3.54649220555767e-07,0.539675319223032
"4635","CLUHAR",73,"FALL",2001,5414.66564729189,0.0409809863264606,28975.9408629277,0.16423237564982,9.0943451406282e-07,1.05201703311674
"4636","CLUHAR",73,"FALL",2002,105679.269290119,1.99618881705631e-08,939887.949242481,1.0150571883213,1.69909118785588e-13,4.85276994229612
"4637","CLUHAR",73,"FALL",2003,10226.2149211041,3.66050544404167e-05,73565.5073049902,0.274369503247331,1.08422631093187e-09,2.1804020218231
"4638","CLUHAR",73,"FALL",2004,29166.2538217869,3.09333859791647e-05,269017.384692221,0.682134050647276,6.47648895591585e-10,7.04205511091398
"4639","CLUHAR",73,"FALL",2005,9013.71198419709,3.89637752578311,56776.7081475744,0.501983114972563,0.000180070046334512,3.84708560519296
"4640","CLUHAR",73,"FALL",2006,27201.1975979563,1.45920490890539e-07,258505.499355167,0.827604785262441,4.50219125875856e-12,6.15793945434979
"4641","CLUHAR",73,"FALL",2007,2275.37615921175,2.40287050510878e-07,18684.3484072773,0.124147331181496,9.76384339288786e-12,0.9936626922946
"4642","CLUHAR",73,"FALL",2008,11762.4595657754,6.70009979401333e-19,126198.500296883,0.456058346144341,3.212412029804e-23,6.75616683661101
"4643","CLUHAR",73,"FALL",2009,2263.23338017617,3.99183089751572e-13,18547.354334607,0.0681843131395504,2.12910321899749e-17,0.492926551757915
"4644","CLUHAR",73,"FALL",2010,488.472591792274,7.0735954892079e-17,3392.65820370442,0.028393756881536,3.38403556851464e-21,0.192421769024076
"4645","CLUHAR",73,"FALL",2011,2254.97587910435,0.0845780716134979,20071.0825415863,0.12333764037491,4.42377128452502e-06,0.94206868548208
"4646","CLUHAR",73,"FALL",2012,1861.07040266728,0.414857756702229,10854.2417930736,0.180390193277192,4.72179141843997e-05,1.0203207108345
"4647","CLUHAR",73,"FALL",2013,1009.15564796989,0.000301923409320899,5717.04945043482,0.0577619666574319,1.71984203301474e-08,0.314226501352641
"4648","CLUHAR",73,"FALL",2014,1057.78470884794,0.00364129377650473,15428.7835976983,0.0748267720800899,2.0286259614473e-07,1.03372357428786
"4649","CLUHAR",73,"FALL",2015,7863.11560557625,0.126666388845519,56261.420663824,0.295860120165902,3.80021510867775e-06,2.15258747614891
"4650","CLUHAR",73,"FALL",2016,3577.08450831426,7.18007082280481e-05,22532.5610159299,0.0992008845221081,2.57893350853203e-09,0.574632690408549
"4651","CLUHAR",73,"FALL",2017,2019.13537657424,0.868446795142481,13280.6047862969,0.0981898284227594,4.13882631709528e-05,0.720737599767168
"4652","CLUHAR",73,"FALL",2018,0,0,0,0,0,0
"4653","CLUHAR",73,"FALL",2019,751.540712651068,3.52696566343202e-05,7473.72883560167,0.0865219222912683,3.55196500451709e-09,0.991924704921337
"4654","CLUHAR",73,"FALL",2020,NA,0,0,NA,0,0
"4655","CLUHAR",73,"FALL",2021,0,0,0,0,0,0
"4656","CLUHAR",73,"SPRING",1973,13372.3677845206,1.03913393156358e-78,168346.043245719,0.0467330889838698,3.87109433182517e-84,0.826456133722614
"4657","CLUHAR",73,"SPRING",1974,18930.8497281527,2.62482323840663,113803.426203647,0.0943808089858433,1.39961364394849e-05,0.479142318241787
"4658","CLUHAR",73,"SPRING",1975,0,0,0,0,0,0
"4659","CLUHAR",73,"SPRING",1976,100098.62981182,3.74012616143467,763117.706918814,1.19283592573851,4.70631594888427e-05,9.07485772638329
"4660","CLUHAR",73,"SPRING",1977,0,0,0,0,0,0
"4661","CLUHAR",73,"SPRING",1978,0,0,0,0,0,0
"4662","CLUHAR",73,"SPRING",1979,9991.99385994649,0.000232336022029956,84161.0073338916,0.113704648186413,2.66725283742845e-09,0.789592597720441
"4663","CLUHAR",73,"SPRING",1980,5.60292784130021,5.23550414478535e-08,42.3395603910304,5.35902787524457e-05,4.00285163000864e-13,0.000340914378563676
"4664","CLUHAR",73,"SPRING",1981,2804.4925413624,0.0101132864386966,17044.4433030534,0.0228533556452527,9.23937248830425e-08,0.135544131383433
"4665","CLUHAR",73,"SPRING",1982,2032.58588948361,1.35549765734444e-64,21471.2575143555,0.00555740825754704,1.36066576584057e-70,0.0736026105664669
"4666","CLUHAR",73,"SPRING",1983,NA,0,0,NA,0,0
"4667","CLUHAR",73,"SPRING",1984,0,0,0,0,0,0
"4668","CLUHAR",73,"SPRING",1985,85.1184171942046,0.016944505769365,913.10147897182,0.000950363827109172,2.42317489142444e-07,0.00935305405587095
"4669","CLUHAR",73,"SPRING",1986,1.42245482346634,0.00173906078342253,7.59276133088025,2.23905292207859e-05,2.64480931002976e-08,0.000108732003236328
"4670","CLUHAR",73,"SPRING",1987,1494.46873020296,6.88003491462682,6792.01395851346,0.0317245548888488,0.000134427089462873,0.12073337541543
"4671","CLUHAR",73,"SPRING",1988,4411.16979272473,0.319642582845887,24638.7378808934,0.0819980733563101,6.00504174716026e-06,0.532598903581248
"4672","CLUHAR",73,"SPRING",1989,1378.09961344862,0.219978830988154,7647.21261979162,0.0340617758309154,5.3890689500296e-06,0.1756151353619
"4673","CLUHAR",73,"SPRING",1990,0,0,0,0,0,0
"4674","CLUHAR",73,"SPRING",1991,511.782358092155,5.16104628741404,3030.22164646164,0.0134713178989057,0.000149008775974728,0.0685777868089084
"4675","CLUHAR",73,"SPRING",1992,6226.25529526394,15.7629903853789,30399.1986860562,0.104682607041248,0.00027612464461507,0.610495212343443
"4676","CLUHAR",73,"SPRING",1993,8190.58649517848,0.109741202357468,64527.4704922341,0.187068181003031,3.20255928542837e-06,1.34735134678391
"4677","CLUHAR",73,"SPRING",1994,622.123726427019,0.143423403297707,3256.28754331046,0.0408113797025195,1.03961361267894e-05,0.218570810844325
"4678","CLUHAR",73,"SPRING",1995,3855.73712578683,2.18176060325035,23252.3348385065,0.0993620903944968,5.44419932598509e-05,0.790205492303191
"4679","CLUHAR",73,"SPRING",1996,10000.3359091712,0.0376007979702026,61130.5822280034,0.307948888562567,1.28856670193198e-06,1.7984906227947
"4680","CLUHAR",73,"SPRING",1997,9318.60674899379,109.869625345351,47384.4879816414,0.329201953451428,0.00366025465704738,1.50999730821079
"4681","CLUHAR",73,"SPRING",1998,9990.97595043271,0.000654701623125767,76174.4268175021,0.18506169399148,1.31921402939103e-08,1.47169515361605
"4682","CLUHAR",73,"SPRING",1999,3205.03156152855,2.94169488811722e-10,21837.4830385182,0.0928858740308448,9.8322914479515e-15,0.764496430925574
"4683","CLUHAR",73,"SPRING",2000,6278.36981693839,1.86615811725939e-26,50179.0526819387,0.167759536196075,6.50825904803201e-31,1.27240941647973
"4684","CLUHAR",73,"SPRING",2001,12629.7494695135,1.56079370077142,84375.1665491215,0.300537735518196,3.700903745897e-05,2.01315464305282
"4685","CLUHAR",73,"SPRING",2002,5072.33484345263,3.08545631108904,34897.8415466683,0.105000943624828,7.34829356211995e-05,0.731599909050182
"4686","CLUHAR",73,"SPRING",2003,1147.64216400033,0.00462937969907474,7401.83432312746,0.0308287193626057,1.34006252844549e-07,0.186808250290642
"4687","CLUHAR",73,"SPRING",2004,1552.84859996573,5.83107647113014e-30,15922.4505664754,0.0711427143956699,9.45434436018842e-35,1.04604294105131
"4688","CLUHAR",73,"SPRING",2005,0,0,0,0,0,0
"4689","CLUHAR",73,"SPRING",2006,1650.33803690926,1.73180894499306e-27,10407.5642168883,0.0521446172926347,6.35877998384575e-32,0.282335453475743
"4690","CLUHAR",73,"SPRING",2007,1265.37305216815,1.37345815646689e-36,25850.7997848904,0.0162332039297713,2.18612495733831e-41,0.260690365950929
"4691","CLUHAR",73,"SPRING",2008,579.075206626571,7.64668298348462e-33,8854.20902722936,0.0141670359013761,1.70331783782217e-37,0.163866639205352
"4692","CLUHAR",73,"SPRING",2009,445.518924151721,3.0021354701713e-24,6425.64983925766,0.0107704811784639,5.20729523526762e-29,0.166381498197909
"4693","CLUHAR",73,"SPRING",2010,685.368380353741,1.29478919160938e-59,6386.54235158697,0.028837848529377,5.70395803322106e-64,0.228058600649384
"4694","CLUHAR",73,"SPRING",2011,77.8708647800022,2.60838046502157e-96,995.820022956332,0.00559518004604637,1.68566706862728e-100,0.0767808165708357
"4695","CLUHAR",73,"SPRING",2012,5155.61071875929,0.000449711696989701,28386.5546373611,0.241821905459357,1.88552957532504e-08,1.51030243401127
"4696","CLUHAR",73,"SPRING",2013,3190.06052312663,1.98900610111651e-15,24078.6892521168,0.217410935775568,1.00146509479201e-19,0.818088447234778
"4697","CLUHAR",73,"SPRING",2014,1989.35906248081,1.7553718634027,7972.44740587009,0.120761158146662,8.55181142639364e-05,0.52258515494562
"4698","CLUHAR",73,"SPRING",2015,5796.11117824268,2.89513648316386e-16,50389.7569385135,0.184618105298783,7.75042534775648e-21,1.4444730450374
"4699","CLUHAR",73,"SPRING",2016,1233.56116979611,5.26183017677228e-09,9907.56051990066,0.040759676041248,1.49797227918766e-13,0.328307557211456
"4700","CLUHAR",73,"SPRING",2017,1302.96915014021,4.85822341348524e-05,6519.10747864467,0.0246926339259654,6.62752777113263e-10,0.113536356525646
"4701","CLUHAR",73,"SPRING",2018,1251.42274117643,0.207689957399662,6809.31603476181,0.0816222275745224,1.22184332495358e-05,0.496643122739122
"4702","CLUHAR",73,"SPRING",2019,557.857451437687,3.1338593850949e-24,3498.02710827983,0.0130967382495515,6.37330278060424e-29,0.159219283209782
"4703","CLUHAR",73,"SPRING",2020,NA,0,0,NA,0,0
"4704","CLUHAR",73,"SPRING",2021,1093.82214381947,0.0654257691126388,6056.89866378078,0.0958173089273171,5.80576240689239e-06,0.49651607148077
"4705","CLUHAR",75,"FALL",1973,0,0,0,0,0,0
"4706","CLUHAR",75,"FALL",1974,0,0,0,0,0,0
"4707","CLUHAR",75,"FALL",1975,0,0,0,0,0,0
"4708","CLUHAR",75,"FALL",1976,0,0,0,0,0,0
"4709","CLUHAR",75,"FALL",1977,0,0,0,0,0,0
"4710","CLUHAR",75,"FALL",1978,0,0,0,0,0,0
"4711","CLUHAR",75,"FALL",1979,0,0,0,0,0,0
"4712","CLUHAR",75,"FALL",1980,NA,0,0,NA,0,0
"4713","CLUHAR",75,"FALL",1981,0,0,0,0,0,0
"4714","CLUHAR",75,"FALL",1982,0,0,0,0,0,0
"4715","CLUHAR",75,"FALL",1983,0,0,0,0,0,0
"4716","CLUHAR",75,"FALL",1984,0,0,0,0,0,0
"4717","CLUHAR",75,"FALL",1985,0,0,0,0,0,0
"4718","CLUHAR",75,"FALL",1986,0,0,0,0,0,0
"4719","CLUHAR",75,"FALL",1987,1807.7672329241,15.2635776812585,7359.13646256493,0.0887155896688019,0.000713373360132822,0.345446696432085
"4720","CLUHAR",75,"FALL",1988,911.443594652626,5.34474480277145e-15,9894.83795458478,0.0054736712218388,2.35441020994309e-20,0.0465422609274517
"4721","CLUHAR",75,"FALL",1989,1751.06489010298,1.37538856426328e-12,14531.9788147204,0.17572714274406,9.25741603519769e-17,1.25479306794144
"4722","CLUHAR",75,"FALL",1990,1582.88585249086,3.3826062943578,13224.9246180216,0.0925902676208325,0.000184579321318779,0.714480460999019
"4723","CLUHAR",75,"FALL",1991,801.815050029816,0.0053334350694515,6399.89781854994,0.0987364699596984,6.751009715641e-07,0.819666988560574
"4724","CLUHAR",75,"FALL",1992,5766.58053626132,0.120338126232878,34946.5162938015,0.392008865079798,1.11750350306353e-05,2.17625433428298
"4725","CLUHAR",75,"FALL",1993,2254.5017278589,9.03476709468678e-08,10669.3309850795,0.316443288680573,1.55017456494866e-11,1.83944082034319
"4726","CLUHAR",75,"FALL",1994,26.4385420780279,3.27024078529273e-05,124.933008864006,0.00637443671954352,6.43693808568026e-09,0.0369729385978246
"4727","CLUHAR",75,"FALL",1995,5417.19007421086,1.5490555919047e-11,62191.7134187321,0.455071506659184,1.08992477524172e-15,4.13521849696012
"4728","CLUHAR",75,"FALL",1996,0,0,0,0,0,0
"4729","CLUHAR",75,"FALL",1997,0,0,0,0,0,0
"4730","CLUHAR",75,"FALL",1998,0,0,0,0,0,0
"4731","CLUHAR",75,"FALL",1999,0,0,0,0,0,0
"4732","CLUHAR",75,"FALL",2000,675.055647174238,1.81785470756712e-13,2750.04944131519,0.0644872085181964,2.96227521165689e-17,0.423462398007658
"4733","CLUHAR",75,"FALL",2001,3834.33763898015,0.0151988020941062,30147.8594251889,0.264348216970294,7.93133174651345e-07,1.6840329491252
"4734","CLUHAR",75,"FALL",2002,0,0,0,0,0,0
"4735","CLUHAR",75,"FALL",2003,939.656174009464,4.41818382630778e-13,14582.613036471,0.0132970369930129,7.19629440656284e-18,0.186644475320002
"4736","CLUHAR",75,"FALL",2004,649.554368172376,1.46910634718775e-12,8460.96748267193,0.014637907297849,3.51714207067622e-17,0.172432306730299
"4737","CLUHAR",75,"FALL",2005,1149.90457240737,6.93727971241667e-16,11959.2729866658,0.029930686153988,1.41168068810338e-20,0.275282794507442
"4738","CLUHAR",75,"FALL",2006,8635.59354184509,3.09067757016384e-38,91107.9074190357,0.516577568037552,1.51309505920837e-42,6.04336641635922
"4739","CLUHAR",75,"FALL",2007,175.710928916685,6.62873898864617e-06,1773.98144227309,0.0144403401864255,7.23686142979586e-10,0.15185631430362
"4740","CLUHAR",75,"FALL",2008,7708.80647296146,0.0115146048789965,65163.5453164824,0.467423796014302,7.10559175090195e-07,3.3579024231222
"4741","CLUHAR",75,"FALL",2009,0,0,0,0,0,0
"4742","CLUHAR",75,"FALL",2010,717.840996920222,0.00146585846173145,5336.77757305289,0.0279583007394439,6.07434425303966e-08,0.224058600869348
"4743","CLUHAR",75,"FALL",2011,0,0,0,0,0,0
"4744","CLUHAR",75,"FALL",2012,3775.37731430706,3.69688007906676e-06,36285.5126054547,0.392975460362902,3.41644112894849e-10,2.91177544468922
"4745","CLUHAR",75,"FALL",2013,0,0,0,0,0,0
"4746","CLUHAR",75,"FALL",2014,0,0,0,0,0,0
"4747","CLUHAR",75,"FALL",2015,0,0,0,0,0,0
"4748","CLUHAR",75,"FALL",2016,0,0,0,0,0,0
"4749","CLUHAR",75,"FALL",2017,0,0,0,0,0,0
"4750","CLUHAR",75,"FALL",2018,0,0,0,0,0,0
"4751","CLUHAR",75,"FALL",2019,0,0,0,0,0,0
"4752","CLUHAR",75,"FALL",2020,NA,0,0,NA,0,0
"4753","CLUHAR",75,"FALL",2021,0,0,0,0,0,0
"4754","CLUHAR",75,"SPRING",1973,0,0,0,0,0,0
"4755","CLUHAR",75,"SPRING",1974,3711.53642207362,3.30890459010955e-12,35428.35409648,0.0167299384581922,1.35536403103351e-17,0.127437041921974
"4756","CLUHAR",75,"SPRING",1975,NA,0,0,NA,0,0
"4757","CLUHAR",75,"SPRING",1976,0,0,0,0,0,0
"4758","CLUHAR",75,"SPRING",1977,0,0,0,0,0,0
"4759","CLUHAR",75,"SPRING",1978,0,0,0,0,0,0
"4760","CLUHAR",75,"SPRING",1979,0,0,0,0,0,0
"4761","CLUHAR",75,"SPRING",1980,0,0,0,0,0,0
"4762","CLUHAR",75,"SPRING",1981,0,0,0,0,0,0
"4763","CLUHAR",75,"SPRING",1982,0,0,0,0,0,0
"4764","CLUHAR",75,"SPRING",1983,0,0,0,0,0,0
"4765","CLUHAR",75,"SPRING",1984,0,0,0,0,0,0
"4766","CLUHAR",75,"SPRING",1985,0,0,0,0,0,0
"4767","CLUHAR",75,"SPRING",1986,155.14657913366,1.28523583457113e-05,942.126601939835,0.00277059686077103,3.68871093108779e-10,0.017141716936958
"4768","CLUHAR",75,"SPRING",1987,0,0,0,0,0,0
"4769","CLUHAR",75,"SPRING",1988,0,0,0,0,0,0
"4770","CLUHAR",75,"SPRING",1989,0,0,0,0,0,0
"4771","CLUHAR",75,"SPRING",1990,0,0,0,0,0,0
"4772","CLUHAR",75,"SPRING",1991,292.629117258711,1.70051049731098e-15,2759.53157774481,0.00739882295816267,4.81347317141452e-20,0.0739549409184743
"4773","CLUHAR",75,"SPRING",1992,83.2037223656697,2.05271938130579e-05,553.719701997343,0.00284853280259511,5.78609760902445e-10,0.0212041263572269
"4774","CLUHAR",75,"SPRING",1993,0,0,0,0,0,0
"4775","CLUHAR",75,"SPRING",1994,256.200635818855,0.904755525170425,1336.32953633718,0.0288398136125188,0.000114721759981482,0.150023800025264
"4776","CLUHAR",75,"SPRING",1995,0,0,0,0,0,0
"4777","CLUHAR",75,"SPRING",1996,0,0,0,0,0,0
"4778","CLUHAR",75,"SPRING",1997,0,0,0,0,0,0
"4779","CLUHAR",75,"SPRING",1998,7573.082656184,0.00052821703447997,67272.2089814729,0.298361238725284,2.67932693572121e-08,2.98531756721367
"4780","CLUHAR",75,"SPRING",1999,171.523231722469,1.83536282734732e-13,2217.86109428214,0.019264301815753,2.17731163489276e-17,0.280266101739971
"4781","CLUHAR",75,"SPRING",2000,0,0,0,0,0,0
"4782","CLUHAR",75,"SPRING",2001,0,0,0,0,0,0
"4783","CLUHAR",75,"SPRING",2002,5.85810204586394,9.2176965540014e-198,45.672731443846,0.00040475470782652,6.56810919925212e-202,0.00347697553972555
"4784","CLUHAR",75,"SPRING",2003,0,0,0,0,0,0
"4785","CLUHAR",75,"SPRING",2004,0,0,0,0,0,0
"4786","CLUHAR",75,"SPRING",2005,0,0,0,0,0,0
"4787","CLUHAR",75,"SPRING",2006,1802.75862300547,0.00123940379037379,14223.4213208295,0.0855652492650088,4.0506389597445e-08,0.683469396243285
"4788","CLUHAR",75,"SPRING",2007,0,0,0,0,0,0
"4789","CLUHAR",75,"SPRING",2008,0,0,0,0,0,0
"4790","CLUHAR",75,"SPRING",2009,0,0,0,0,0,0
"4791","CLUHAR",75,"SPRING",2010,0,0,0,0,0,0
"4792","CLUHAR",75,"SPRING",2011,2059.90977196325,3.52972354880624e-51,468.118366977099,0.0709452023376286,2.72500091110765e-55,0.0101246713860687
"4793","CLUHAR",75,"SPRING",2012,1597.78756316727,0.00560510015227914,18013.7867434389,0.0851020854941076,2.92906116743317e-07,0.691352044913921
"4794","CLUHAR",75,"SPRING",2013,10493.8631808697,4.78626395302844,57954.8216937807,0.890565868724357,0.000370855402536618,4.94256571317086
"4795","CLUHAR",75,"SPRING",2014,902.057258963713,1.34073899051711e-25,11352.7668908478,0.0825683811689487,9.34436704315238e-30,1.1574572195056
"4796","CLUHAR",75,"SPRING",2015,0,0,0,0,0,0
"4797","CLUHAR",75,"SPRING",2016,0,0,0,0,0,0
"4798","CLUHAR",75,"SPRING",2017,961.330222998233,3.83912667583472e-37,1794.46612610007,0.163874163347995,2.1535480201484e-41,0.180110517370003
"4799","CLUHAR",75,"SPRING",2018,0,0,0,0,0,0
"4800","CLUHAR",75,"SPRING",2019,0,0,0,0,0,0
"4801","CLUHAR",75,"SPRING",2020,NA,0,0,NA,0,0
"4802","CLUHAR",75,"SPRING",2021,0,0,0,0,0,0
"4803","CLUHAR",76,"FALL",1973,0,0,0,0,0,0
"4804","CLUHAR",76,"FALL",1974,51.863311432598,0.0698257531072768,251.65829896924,0.00142626546845888,1.64260937983284e-06,0.00759360971898521
"4805","CLUHAR",76,"FALL",1975,0,0,0,0,0,0
"4806","CLUHAR",76,"FALL",1976,21966.3576653099,7.8079757867599,146631.548073408,0.544723992536252,0.000193081093256433,4.12720511296358
"4807","CLUHAR",76,"FALL",1977,0,0,0,0,0,0
"4808","CLUHAR",76,"FALL",1978,0,0,0,0,0,0
"4809","CLUHAR",76,"FALL",1979,0,0,0,0,0,0
"4810","CLUHAR",76,"FALL",1980,0,0,0,0,0,0
"4811","CLUHAR",76,"FALL",1981,0,0,0,0,0,0
"4812","CLUHAR",76,"FALL",1982,0,0,0,0,0,0
"4813","CLUHAR",76,"FALL",1983,0,0,0,0,0,0
"4814","CLUHAR",76,"FALL",1984,0,0,0,0,0,0
"4815","CLUHAR",76,"FALL",1985,0,0,0,0,0,0
"4816","CLUHAR",76,"FALL",1986,0,0,0,0,0,0
"4817","CLUHAR",76,"FALL",1987,4649.24394414472,200.241095836455,26533.228653583,0.144145852572957,0.00567240584716766,0.842454500494674
"4818","CLUHAR",76,"FALL",1988,2247.39756357538,6.30651299435109,11248.727032503,0.0641128648660097,0.000175624912815278,0.306239722847522
"4819","CLUHAR",76,"FALL",1989,4987.20943245818,0.210487436529692,39076.6168973144,0.181184093320983,7.38526751714075e-06,1.46816240674641
"4820","CLUHAR",76,"FALL",1990,1414.56600765,1.456568552622,8433.81684320224,0.0452316994053589,3.3630398070333e-05,0.300120184338813
"4821","CLUHAR",76,"FALL",1991,21902.1080053132,447.369286489701,93236.1720605775,0.518879157021716,0.0137933460782593,2.27755048502875
"4822","CLUHAR",76,"FALL",1992,14762.1619083824,771.850166604955,64316.2831117448,0.378898963223637,0.0182842725786771,1.60159253237039
"4823","CLUHAR",76,"FALL",1993,11184.3075819635,44.2061734013627,57336.0949502053,0.324948339971488,0.00126897129220047,1.80343551602785
"4824","CLUHAR",76,"FALL",1994,10644.9490095829,2.95941740181664e-52,159797.367496084,0.491465741426881,1.16561134433299e-56,7.77160119634366
"4825","CLUHAR",76,"FALL",1995,7534.50295027857,339.265415503993,22115.2356398678,0.269787164601221,0.011768101887034,0.786961833483129
"4826","CLUHAR",76,"FALL",1996,4907.46663571958,223.016232826917,20292.4354750788,0.200955072293663,0.00903487634303603,0.784077857202887
"4827","CLUHAR",76,"FALL",1997,3686.84783474276,11.0482601949954,19901.6721978728,0.228816868498531,0.00060512567818895,1.50738768852307
"4828","CLUHAR",76,"FALL",1998,2977.46312004769,78.2722615732104,13131.9992311664,0.156081799212391,0.00468306539409592,0.688382432353275
"4829","CLUHAR",76,"FALL",1999,2998.60477236065,0.00939944834605829,30397.7760755716,0.238419508419611,6.52536347826085e-07,2.81967429581785
"4830","CLUHAR",76,"FALL",2000,7565.42751259772,166.403842053363,33390.6448499968,0.381715887301416,0.00817249575904653,1.86012536289709
"4831","CLUHAR",76,"FALL",2001,12064.9972358179,721.952590167386,48901.7803167526,0.472737071624054,0.0291535617554989,1.81050112499167
"4832","CLUHAR",76,"FALL",2002,5271.97758031853,5.85691938418067,26797.1857317203,0.246259947620596,0.000280826655292924,1.39431726189585
